var	threshold	abdncError	methylCallError	TP	FN	FP
215	0.1	0.0843771	0.0144626	1.98	0.02	0.02
215	0.15	0.0836263	0.0155407	2	0	0
215	0.2	0.0836263	0.0155407	2	0	0
215	0.25	0.0836263	0.0155407	2	0	0
215	0.3	0.0836263	0.0155407	2	0	0
215	0.35	0.0836263	0.0155407	2	0	0
215	0.4	0.0836263	0.0155407	2	0	0
218	0.1	0.0872953	0.00965388	2	0	0
218	0.15	0.0872953	0.00965388	2	0	0
218	0.2	0.0872953	0.00965388	2	0	0
218	0.25	0.0872953	0.00965388	2	0	0
218	0.3	0.0872953	0.00965388	2	0	0
218	0.35	0.0872953	0.00965388	2	0	0
218	0.4	0.0872953	0.00965388	2	0	0
221	0.1	0.092638	0.00682531	1.99	0.01	0
221	0.15	0.092638	0.00682531	1.99	0.01	0
221	0.2	0.092638	0.00682531	1.99	0.01	0
221	0.25	0.092638	0.00682531	1.99	0.01	0
221	0.3	0.092638	0.00682531	1.99	0.01	0
221	0.35	0.092638	0.00682531	1.99	0.01	0
221	0.4	0.092638	0.00682531	1.99	0.01	0
224	0.1	0.0968205	0.00486197	1.99	0.01	0
224	0.15	0.0968205	0.00486197	1.99	0.01	0
224	0.2	0.0968205	0.00486197	1.99	0.01	0
224	0.25	0.0968205	0.00486197	1.99	0.01	0
224	0.3	0.0968205	0.00486197	1.99	0.01	0
224	0.35	0.0943205	0.00655552	2	0	0
224	0.4	0.0943205	0.00655552	2	0	0
227	0.1	0.0755207	0.00171064	2	0	0
227	0.15	0.0755207	0.00171064	2	0	0
227	0.2	0.0755207	0.00171064	2	0	0
227	0.25	0.0755207	0.00171064	2	0	0
227	0.3	0.0755207	0.00171064	2	0	0
227	0.35	0.0755207	0.00171064	2	0	0
227	0.4	0.0755207	0.00171064	2	0	0
230	0.1	0.065	0	2	0	0
230	0.15	0.065	0	2	0	0
230	0.2	0.065	0	2	0	0
230	0.25	0.065	0	2	0	0
230	0.3	0.065	0	2	0	0
230	0.35	0.065	0	2	0	0
230	0.4	0.065	0	2	0	0
